name,symbol,country,exchange,sector
Koninklijke Philips N.V. ADR ,phg,united states,xnys,medical equipment/supplies
Koninklijke Philips N.V. ADR ,phia,germany,xfra,medical equipment/supplies
Koninklijke Vopak N.V. ,vopkf,united states,ootc,transportation services
Koninklijke Vopak N.V. ,0o8v,united kingdom,xlon,transportation services
Koninklijke Vopak N.V. ,vpk,austria,xwbo,transportation services
Koninklijke Vopak N.V. ,vpk,netherlands,xams,transportation services
Koninklijke Vopak N.V. ADR ,vopky,united states,ootc,transportation services
Konishi Co. Ltd. ,4956,japan,xtks,chemicals
Konka Group Co. Ltd. A ,000016,china,xshe,computers/consumer electronics
Konka Group Co. Ltd. B ,200016,china,xshe,computers/consumer electronics
Konndor Industries Ltd. ,532397,india,xbom,containers/packaging
Konoike Transport Co. Ltd. ,9025,japan,xtks,transportation services
Konoshima Chemical Co. Ltd. ,4026,japan,xtks,building materials/products
Konsortium Transnasional Bhd ,4847,malaysia,xkls,"passenger transport, other"
Kontigo Care AB ,kont,sweden,xsto,medical equipment/supplies
Kontoor Brands Inc. ,ktb,united states,xnys,clothing
Kontour (Xi'an) Medical Technology Co. Ltd. A ,688314,china,xshg,medical equipment/supplies
Kontrol Technologies Corp. ,knrlf,united states,ootc,precision products
Kontrolmatik Teknoloji Enerji ve Muhendislik A.S. ,kontr.e,turkey,xist,technical services
Konya Cimento Sanayii A.S. ,konya.e,turkey,xist,building materials/products
Konya Kagit Sanayi ve Ticaret A.S. ,konka.e,turkey,xist,paper/pulp
Kook Soon Dang Co. Ltd. ,043650,south korea,xkrx,alcoholic beverages/drinks
Kool2Play S.A. ,k2p,poland,xwar,toys & games
Koolearn Technology Holding Ltd. ,1797,hong kong,xhkg,consumer services
Koonenberry Gold Ltd. ,knb,australia,xasx,gold
Koopmans Inversiones S.A. ,s1867,spain,xmad,mutual & other funds
Kootenay Silver Inc. ,kooyf,united states,ootc,precious metals
Kootenay Silver Inc. ,ktn,canada,xtsx,precious metals
Kooth PLC ,koo,united kingdom,xlon,healthcare provision
KOP Ltd. ,5i1,singapore,xses,real estate developers
Kopaonik AD Beograd ,kopb,serbia,xbel,building materials/products
Kopin Corp. ,kopn,united states,xnas,semiconductors
Kopin Corp. ,0jrr,united kingdom,xlon,semiconductors
Kopla Co. Ltd. ,126600,south korea,xkrx,chemicals
Kopore Metals Ltd. ,kmt,australia,xasx,general mining
Kopp Glass Inc. ,kogl,united states,ootc,industrial products
Kopparbergs Bryggeri AB ,kobr.b,sweden,xngm,alcoholic beverages/drinks
Koppers Holdings Inc. ,kop,united states,xnys,chemicals
Kopran Ltd. ,524280,india,xbom,None
Kopy Goldfields AB ,kopy,sweden,xsto,gold
Korab Resources Ltd. ,kor,australia,xasx,general mining
