name,symbol,country,exchange,sector
Marathon Gold Corp. ,moz,canada,xtse,gold
Marathon Gold Corp. ,mgdpf,united states,ootc,gold
Marathon Group Corp. ,pdpr,united states,ootc,medical equipment/supplies
Marathon Nextgen Realty Ltd. ,503101,india,xbom,real estate developers
Marathon Oil Corp. ,mro,united states,xnys,major oil & gas
Marathon Oil Corp. ,0jy9,united kingdom,xlon,major oil & gas
Marathon Petroleum Corp. ,0jya,united kingdom,xlon,oil & gas products/services
Marathon Petroleum Corp. ,mpc,united states,xnys,oil & gas products/services
Maravai LifeSciences Holdings Inc. ,mrvi,united states,xnas,biotechnology
Marawila Resorts PLC ,mara.n0000,sri lanka,xcol,hotels
Marble City India Ltd. ,531281,india,xbom,building materials/products
Marble Financial Inc. ,mrbl,canada,xcnq,consumer finance
Marble Financial Inc. ,mrblf,united states,ootc,consumer finance
Marble Point Loan Financing Ltd. ,mplf,united kingdom,xlon,closed-end funds
Marblegate Acquisition Corp. ,gateu,united states,xnas,shell companies
Marblegate Acquisition Corp. ,gate,united states,xnas,shell companies
Marblegate Acquisition Corp. Wt ,gatew,united states,xnas,None
Marche Corp. ,7524,japan,xtks,restaurants
Marchex Inc. Cl B ,mchx,united states,xnas,advertising/marketing/public relations
Marco Holdings Bhd ,3514,malaysia,xkls,wholesalers
Marco Polo Marine Ltd. ,5ly,singapore,xses,water transport/shipping
Marcopolo S/A Ord ,pomo3,brazil,bvmf,commercial vehicles
Marcus & Millichap Inc. ,mmi,united states,xnys,real estate developers
Marcus Corp. ,mcs,united states,xnys,recreational services
Marcventures Holdings Inc. ,marc,philippines,xphs,non-ferrous metals
Mare Nostrum S.A. ,almar,france,xpar,employment/training services
Mareanut S.A. ,s0237,spain,xmad,mutual & other funds
Marechale Capital PLC ,mac,united kingdom,xlon,investment advisors
Marel hf. ,marel,iceland,xice,industrial machinery
Marele Inversiones S.A. ,s2004,spain,xmad,mutual & other funds
Marfin Investment Group Holdings S.A. ,mig,greece,xath,investment advisors
Marfin Investment Group Holdings S.A. ,m3k,germany,xfra,investment advisors
